field_1,E19301166
"1871","85887"
"1872","34638"
"1873","43235"
"1874","49710"
"1875","65311"
"1876","65311"
"1877","71283"
"1878","42230"
"1879","32528"
"1880","64996"
"1881","32528"
"1882","36057"
"1883","20313"
"1884","54271"
"1885","37734"
"1886","66589"
"1887","39166"
"1888","81398"
"1889","37380"
"1890","57980"
"1891","69649"
"1892","99634"
"1893","110107"
"1894","65900"
"1895","37334"
"1896","30164"
"1897","35765"
"1898","48316"
"1899","37334"
"1900","41097"
"1901","70450"
"1902","78051"
"1903","54707"
"1904","32264"
"1905","64829"
"1906","43454"
"1907","47758"
"1908","54551"
"1909","66934"
"1910","35891"
"1911","37459"
"1912","66063"
"1913","57414"
"1914","52339"
"1915","35547"
"1916","46681"
"1917","48771"
"1918","51003"
"1919","45628"
"1920","56988"
"1921","36664"
"1922","61139"
"1923","59236"
"1924","29863"
"1925","32633"
"1926","34818"
"1927","60879"
"1928","50386"
"1929","36206"
"1930","28417"
"1931","59236"
"1932","32264"
"1933","62659"
"1934","49307"
"1935","78461"
"1936","51570"
"1937","78512"
"1938","29274"
"1939","73791"
"1940","30170"
"1941","35547"
"1942","117849"
"1943","88017"
"1944","69649"
"1945","66589"
"1946","36224"
"1947","56516"
"1948","58767"
"1949","65311"
"1950","36224"
"1951","44322"
"1952","48438"
"1953","59236"
"1954","50530"
"1955","36206"
"1956","41603"
"1957","29355"
"1958","62650"
"1959","49056"
"1960","78574"
"1961","45106"
"1962","31330"
"1963","59510"
"1964","68559"
"1965","31355"
"1966","46974"
"1967","63777"
"1968","37459"
"1969","53236"
"1970","78579"
"1971","57414"
"1972","66859"
"1973","54551"
"1974","63909"
"1975","62464"
"1976","66560"
"1977","34834"
"1978","77318"
"1979","63752"
"1980","39883"
"1981","57554"
"1982","51206"
"1983","51838"
"1984","37684"
"1985","117849"
"1986","64197"
"1987","44946"
"1988","73791"
"1989","54888"
"1990","41387"
"1991","69649"
"1992","48961"
"1993","47108"
"1994","29150"
"1995","27629"
"1996","66934"
"1997","51220"
"1998","64197"
"1999","24949"
"2000","27629"
"2001","51003"
"2002","53533"
"2003","41359"
"2004","81787"
"2005","88017"
"2006","46461"
"2007","44322"
"2008","30959"
"2009","66063"
"2010","99634"
"2011","32003"
"2012","34530"
"2013","46309"
"2014","36206"
"2015","77505"
"2016","71139"
"2017","26029"
"2018","66919"
"2019","33808"
"2020","43788"
"2021","63909"
"2022","66560"
"2023","60879"
"2024","29559"
"2025","57042"
"2026","24063"
"2027","41068"
"2028","73919"
"2029","33456"
"2030","26939"
"2031","57493"
"2032","50386"
"2033","45935"
"2034","57414"
"2035","45565"
"2036","21865"
"2037","21865"
"2038","93136"
"2039","34121"
"2040","60879"
"2041","33456"
"2042","74861"
"2043","33845"
"2044","117849"
"2045","54418"
"2046","81170"
"2047","70799"
"2048","36224"
"2049","31039"
"2050","43454"
"2051","37627"
"2052","40012"
"2053","33362"
"2054","33845"
"2055","36227"
"2056","54271"
"2057","71657"
"2058","34530"
"2059","37334"
"2060","57466"
"2061","63627"
"2062","42158"
"2063","38285"
"2064","51206"
"2065","66934"
"2066","64988"
"2067","51087"
"2068","27629"
"2069","71139"
"2070","41603"
"2071","29559"
"2072","64829"
"2073","74861"
"2074","66063"
"2075","36189"
"2076","36057"
"2077","81787"
"2078","59277"
"2079","22119"
"2080","50201"
"2081","74861"
"2082","110107"
"2083","71691"
"2084","43514"
"2085","70799"
"2086","78579"
"2087","71139"
"2088","47558"
"2089","74861"
"2090","37684"
"2091","57414"
"2092","21944"
"2093","67415"
"2094","27757"
"2095","37355"
"2096","40425"
"2097","37334"
"2098","58294"
"2099","59885"
"2100","36224"
"2101","60879"
"2102","43514"
"2103","31355"
"2104","36227"
"2105","44322"
"2106","65311"
"2107","42180"
"2108","71990"
"2109","37398"
"2110","84148"
"2111","71139"
"2112","38285"
"2113","45935"
"2114","50386"
"2115","27988"
"2116","88017"
"2117","76225"
"2118","74882"
"2119","81398"
"2120","85887"
"2121","69649"
"2122","64197"
"2123","77318"
"2124","24949"
"2125","24949"
"2126","27757"
"2127","65608"
"2128","64829"
"2129","41097"
"2130","32633"
"2131","59510"
"2132","39883"
"2133","35547"
"2134","93136"
"2135","44946"
"2136","57980"
"2137","62745"
"2138","66589"
"2139","21944"
"2140","54271"
"2141","36224"
"2142","29355"
"2143","49580"
"2144","84148"
"2145","43514"
"2146","60879"
"2147","35524"
"2148","61141"
"2149","59387"
"2150","61397"
"2151","59612"
"2152","24063"
"2153","37380"
"2154","57493"
"2155","43235"
"2156","61397"
"2157","53533"
"2158","63974"
"2159","35547"
"2160","33362"
"2161","62125"
"2162","37504"
"2163","23416"
"2164","35765"
"2165","53533"
"2166","33398"
"2167","77318"
"2168","49056"
"2169","31586"
"2170","46430"
"2171","38285"
"2172","58294"
"2173","56952"
"2174","88247"
"2175","99634"
"2176","51838"
"2177","84148"
"2178","43788"
"2179","119331"
"2180","61307"
"2181","44946"
"2182","37734"
"2183","43564"
"2184","31183"
"2185","24650"
"2186","34638"
"2187","37684"
"2188","65311"
"2189","67983"
"2190","71139"
"2191","69419"
"2192","36057"
"2193","41696"
"2194","34530"
"2195","45628"
"2196","51032"
"2197","41387"
"2198","64594"
"2199","54888"
"2200","32202"
"2201","59236"
"2202","36664"
"2203","59236"
"2204","28438"
"2205","36664"
"2206","78574"
"2207","55773"
"2208","49307"
"2209","33845"
"2210","59885"
"2211","37334"
"2212","59612"
"2213","74882"
"2214","35720"
"2215","53236"
"2216","60879"
"2217","34530"
"2218","45935"
"2219","27757"
"2220","56516"
"2221","85887"
"2222","41073"
"2223","74920"
"2224","67983"
"2225","45935"
"2226","38285"
"2227","31039"
"2228","54418"
"2229","59885"
"2230","73919"
"2231","65311"
"2232","55773"
"2233","39993"
"2234","78579"
"2235","27988"
"2236","39532"
"2237","22842"
"2238","36227"
"2239","56952"
"2240","40012"
"2241","20313"
"2242","66934"
"2243","41609"
"2244","51032"
"2245","66063"
"2246","48961"
"2247","36991"
"2248","46681"
"2249","51003"
"2250","36227"
"2251","60855"
"2252","99634"
"2253","41696"
"2254","30362"
"2255","29940"
"2256","37504"
"2257","37627"
"2258","27988"
"2259","34818"
"2260","51838"
"2261","28522"
"2262","42446"
"2263","30959"
"2264","36227"
"2265","84148"
"2266","45565"
"2267","33456"
"2268","26602"
"2269","57042"
"2270","25008"
"2271","47758"
"2272","32277"
"2273","59885"
"2274","36206"
"2275","63974"
"2276","57554"
"2277","57493"
"2278","62125"
"2279","57042"
"2280","47957"
"2281","117849"
"2282","32202"
"2283","48624"
"2284","51570"
"2285","52771"
"2286","63752"
"2287","41165"
"2288","63627"
"2289","61139"
"2290","34733"
"2291","41903"
"2292","36227"
"2293","94873"
"2294","54079"
"2295","19969"
"2296","64594"
"2297","34121"
"2298","45628"
"2299","55908"
"2300","47084"
"2301","27629"
"2302","36189"
"2303","65311"
"2304","59510"
"2305","45628"
"2306","94873"
"2307","84148"
"2308","39577"
"2309","47620"
"2310","42417"
"2311","44946"
"2312","84148"
"2313","77318"
"2314","64594"
"2315","37355"
"2316","47863"
"2317","43947"
"2318","117849"
"2319","48624"
"2320","78579"
"2321","51087"
"2322","62069"
"2323","26162"
"2324","27988"
"2325","51032"
"2326","33456"
"2327","54271"
"2328","54452"
"2329","54452"
"2330","28972"
"2331","65608"
"2332","32202"
"2333","48961"
"2334","46694"
"2335","40012"
"2336","47108"
"2337","59387"
"2338","35547"
"2339","55773"
"2340","54271"
"2341","53533"
"2342","54079"
"2343","26602"
"2344","40012"
"2345","63777"
"2346","29755"
"2347","54079"
"2348","55908"
"2349","41696"
"2350","50386"
"2351","57414"
"2352","81398"
"2353","69419"
"2354","53533"
"2355","55202"
"2356","48887"
"2357","26111"
"2358","30164"
"2359","41903"
"2360","37459"
"2361","21944"
"2362","39577"
"2363","34638"
"2364","39532"
"2365","59487"
"2366","66859"
"2367","59238"
"2368","40914"
"2369","47797"
"2370","37830"
"2371","66859"
"2372","69649"
"2373","56988"
"2374","39057"
"2375","32644"
"2376","56988"
"2377","25403"
"2378","41603"
"2379","31039"
"2380","36991"
"2381","47957"
"2382","45106"
"2383","33362"
"2384","46681"
"2385","28972"
"2386","43514"
"2387","73880"
"2388","37380"
"2389","41359"
"2390","31639"
"2391","40012"
"2392","34305"
"2393","106262"
"2394","32837"
"2395","29268"
"2396","43947"
"2397","119331"
"2398","26777"
"2399","63909"
"2400","43514"
"2401","62069"
"2402","66919"
"2403","54079"
"2404","26111"
"2405","59476"
"2406","65311"
"2407","63909"
"2408","36664"
"2409","39993"
"2410","70553"
"2411","73919"
"2412","30959"
"2413","26162"
"2414","42932"
"2415","62263"
"2416","36057"
"2417","59238"
"2418","70799"
"2419","53236"
"2420","43564"
"2421","59277"
"2422","54271"
"2423","99634"
"2424","43514"
"2425","37684"
"2426","45628"
"2427","110107"
"2428","35765"
"2429","78461"
"2430","45565"
"2431","36189"
"2432","45106"
"2433","29017"
"2434","36057"
"2435","56329"
"2436","84148"
"2437","26052"
"2438","54888"
"2439","47558"
"2440","35239"
"2441","27757"
"2442","55908"
"2443","71283"
"2444","73791"
"2445","42230"
"2446","71139"
"2447","88247"
"2448","47863"
"2449","28417"
"2450","61397"
"2451","41624"
"2452","54888"
"2453","78574"
"2454","37170"
"2455","48771"
"2456","81398"
"2457","64988"
"2458","77318"
"2459","74861"
"2460","71990"
"2461","33362"
"2462","55495"
"2463","49307"
"2464","71990"
"2465","41387"
"2466","59885"
"2467","35926"
"2468","84820"
"2469","63777"
"2470","36189"
"2471","84148"
"2472","51220"
"2473","36189"
"2474","30362"
"2475","74861"
"2476","36189"
"2477","61397"
"2478","37398"
"2479","32644"
"2480","64996"
"2481","36189"
"2482","29017"
"2483","42180"
"2484","74882"
"2485","67983"
"2486","50680"
"2487","30362"
"2488","59236"
"2489","65311"
"2490","51032"
"2491","55495"
"2492","55495"
"2493","42158"
"2494","28438"
"2495","28438"
"2496","30088"
"2497","26029"
"2498","66859"
"2499","32633"
"2500","64829"
"2501","64829"
"2502","47605"
"2503","26162"
"2504","54271"
"2505","54271"
"2506","60879"
"2507","59238"
"2508","31355"
"2509","46430"
"2510","51838"
"2511","54271"
"2512","66063"
"2513","24641"
"2514","58790"
"2515","21944"
"2516","46461"
"2517","59236"
"2518","62125"
"2519","43514"
"2520","32077"
"2521","41482"
"2522","28791"
"2523","42158"
"2524","51570"
"2525","61141"
"2526","55202"
"2527","48961"
"2528","70799"
"2529","51087"
"2530","51087"
"2531","71139"
"2532","52771"
"2533","71990"
"2534","49307"
"2535","47957"
"2536","40012"
"2537","66859"
"2538","63398"
"2539","41165"
"2540","29863"
"2541","45106"
"2542","34818"
"2543","66063"
"2544","43514"
"2545","54271"
"2546","45106"
"2547","32077"
"2548","32077"
"2549","62650"
"2550","49056"
"2551","61307"
"2552","30959"
"2553","53533"
"2554","24650"
"2555","45628"
"2556","78574"
"2557","72133"
"2558","47957"
"2559","32431"
"2560","67983"
"2561","94873"
"2562","73791"
"2563","73791"
"2564","44355"
"2565","52339"
"2566","50639"
"2567","84148"
"2568","30088"
"2569","55495"
"2570","51838"
"2571","59236"
"2572","57554"
"2573","54271"
"2574","36224"
"2575","30170"
"2576","49825"
"2577","47758"
"2578","43514"
"2579","67415"
"2580","66063"
"2581","78574"
"2582","49990"
"2583","37380"
"2584","37459"
"2585","29559"
"2586","52796"
"2587","52378"
"2588","62650"
"2589","47957"
"2590","62464"
"2591","34530"
"2592","65900"
"2593","41359"
"2594","88247"
"2595","33398"
"2596","30170"
"2597","32633"
"2598","60855"
"2599","64996"
"2600","59510"
"2601","33456"
"2602","59238"
"2603","31355"
"2604","78461"
"2605","59238"
"2606","35926"
"2607","50201"
"2608","55495"
"2609","36227"
"2610","41073"
"2611","36621"
"2612","55908"
"2613","62659"
"2614","29755"
"2615","29150"
"2616","110107"
"2617","48316"
"2618","78579"
"2619","32003"
"2620","74920"
"2621","45565"
"2622","70450"
"2623","70450"
"2624","43564"
"2625","48489"
"2626","52771"
"2627","35265"
"2628","57980"
"2629","23399"
"2630","23399"
"2631","66919"
"2632","49710"
"2633","46681"
"2634","54582"
"2635","63777"
"2636","29940"
"2637","43947"
"2638","67983"
"2639","73880"
"2640","37734"
"2641","24815"
"2642","51943"
"2643","96675"
"2644","72597"
"2645","51087"
"2646","66934"
"2647","71139"
"2648","32077"
"2649","63909"
"2650","77318"
"2651","99634"
"2652","85887"
"2653","41609"
"2654","48624"
"2655","63777"
"2656","52339"
"2657","36227"
"2658","49710"
"2659","23416"
"2660","45947"
"2661","53533"
"2662","64996"
"2663","52771"
"2664","55495"
"2665","71990"
"2666","78579"
"2667","18180"
"2668","45935"
"2669","41097"
"2670","32277"
"2671","59236"
"2672","55495"
"2673","24949"
"2674","81787"
"2675","63752"
"2676","55908"
"2677","46681"
"2678","59612"
"2679","28947"
"2680","59476"
"2681","65311"
"2682","64988"
"2683","43274"
"2684","49580"
"2685","37355"
"2686","43454"
"2687","47863"
"2688","31355"
"2689","53236"
"2690","35239"
"2691","42158"
"2692","81398"
"2693","81170"
"2694","66859"
"2695","36991"
"2696","44355"
"2697","22119"
"2698","46838"
"2699","35720"
"2700","69428"
"2701","64481"
"2702","59510"
"2703","23988"
"2704","56050"
"2705","56988"
"2706","65311"
"2707","59487"
"2708","72133"
"2709","37767"
"2710","62464"
"2711","54888"
"2712","29355"
"2713","47605"
"2714","47084"
"2715","73880"
"2716","51087"
"2717","35547"
"2718","64988"
"2719","33786"
"2720","66063"
"2721","62659"
"2722","53439"
"2723","31039"
"2724","78579"
"2725","71657"
"2726","66919"
"2727","59916"
"2728","47863"
"2729","20313"
"2730","55908"
"2731","36057"
"2732","67983"
"2733","41359"
"2734","24641"
"2735","37830"
"2736","45947"
"2737","66589"
"2738","88247"
"2739","54967"
"2740","30170"
"2741","34530"
"2742","51570"
"2743","57554"
"2744","44322"
"2745","66560"
"2746","30170"
"2747","47558"
"2748","30959"
"2749","30164"
"2750","69251"
"2751","40012"
"2752","62069"
"2753","54888"
"2754","55495"
"2755","30362"
"2756","43788"
"2757","29863"
"2758","40980"
"2759","71139"
"2760","59487"
"2761","62650"
"2762","41097"
"2763","41165"
"2764","48961"
"2765","35891"
"2766","54418"
"2767","36991"
"2768","74861"
"2769","39088"
"2770","78512"
"2771","53916"
"2772","41097"
"2773","23399"
"2774","32077"
"2775","28522"
"2776","64829"
"2777","24949"
"2778","69970"
"2779","62659"
"2780","32837"
"2781","34199"
"2782","30164"
"2783","49580"
"2784","55202"
"2785","81398"
"2786","110107"
"2787","41097"
"2788","99634"
"2789","29559"
"2790","73791"
"2791","28972"
"2792","87146"
"2793","51838"
"2794","38131"
"2795","71691"
"2796","47108"
"2797","36991"
"2798","41624"
"2799","46974"
"2800","41624"
"2801","54967"
"2802","38285"
"2803","37380"
"2804","50680"
"2805","43514"
"2806","42932"
"2807","52771"
"2808","20783"
"2809","66063"
"2810","119331"
"2811","23848"
"2812","69003"
"2813","62263"
"2814","93136"
"2815","64197"
"2816","78574"
"2817","41183"
"2818","48961"
"2819","32277"
"2820","54888"
"2821","72133"
"2822","61139"
"2823","63398"
"2824","46681"
"2825","78579"
"2826","69251"
"2827","28947"
"2828","57554"
"2829","36224"
"2830","47084"
"2831","54418"
"2832","42158"
"2833","57554"
"2834","93136"
"2835","60855"
"2836","64996"
"2837","45628"
"2838","57493"
"2839","52796"
"2840","46430"
"2841","70553"
"2842","38285"
"2843","74861"
"2844","46974"
"2845","55495"
"2846","31355"
"2847","37380"
"2848","33845"
"2849","44355"
"2850","66063"
"2851","64996"
"2852","59214"
"2853","72133"
"2854","81398"
"2855","54888"
"2856","78579"
"2857","41068"
"2858","69649"
"2859","54551"
"2860","43947"
"2861","66560"
"2862","69003"
"2863","52796"
"2864","66919"
"2865","66934"
"2866","72597"
"2867","53236"
"2868","69649"
"2869","31586"
"2870","48887"
"2871","53236"
"2872","59277"
"2873","46838"
"2874","65900"
"2875","34530"
"2876","37459"
"2877","53236"
"2878","57554"
"2879","41482"
"2880","71657"
"2881","96675"
"2882","46974"
"2883","41097"
"2884","64996"
"2885","46974"
"2886","28972"
"2887","39729"
"2888","34305"
"2889","57414"
"2890","46681"
"2891","56329"
"2892","70450"
"2893","33398"
"2894","106262"
"2895","45565"
"2896","49990"
"2897","119331"
"2898","52771"
"2899","42230"
"2900","29748"
"2901","62659"
"2902","99634"
"2903","42168"
"2904","46430"
"2905","38131"
"2906","54967"
"2907","57980"
"2908","81170"
"2909","32837"
"2910","33786"
"2911","51570"
"2912","38131"
"2913","67983"
"2914","62659"
"2915","39088"
"2916","26162"
"2917","62464"
"2918","59214"
"2919","63974"
"2920","66560"
"2921","38131"
"2922","54707"
"2923","47757"
"2924","51570"
"2925","52378"
"2926","59885"
"2927","69003"
"2928","59487"
"2929","56329"
"2930","38285"
"2931","34305"
"2932","42230"
"2933","42417"
"2934","69419"
"2935","47758"
"2936","31355"
"2937","48961"
"2938","53916"
"2939","19591"
"2940","20562"
"2941","24731"
"2942","69419"
"2943","76914"
"2944","59387"
"2945","32155"
"2946","24641"
"2947","39166"
"2948","37398"
"2949","40980"
"2950","28438"
"2951","42230"
"2952","73919"
"2953","42137"
"2954","74882"
"2955","53439"
"2956","81398"
"2957","54888"
"2958","31586"
"2959","110107"
"2960","34818"
"2961","61307"
"2962","56516"
"2963","70724"
"2964","72597"
"2965","32431"
"2966","31639"
"2967","78579"
"2968","53533"
"2969","35891"
"2970","50680"
"2971","26052"
"2972","112841"
"2973","37830"
"2974","64197"
"2975","64197"
"2976","70724"
"2977","35547"
"2978","43274"
"2979","59916"
"2980","39577"
"2981","69251"
"2982","110107"
"2983","73791"
"2984","84148"
"2985","45106"
"2986","69419"
"2987","34199"
"2988","43274"
"2989","47957"
"2990","37334"
"2991","78574"
"2992","72133"
"2993","69404"
"2994","43454"
"2995","35265"
"2996","24731"
"2997","71657"
"2998","36224"
"2999","66859"
"3000","51087"
"3001","37459"
"3002","58294"
"3003","26777"
"3004","70799"
"3005","117849"
"3006","50639"
"3007","94873"
"3008","47758"
"3009","51003"
"3010","69251"
"3011","24731"
"3012","27629"
"3013","41696"
"3014","59885"
"3015","69404"
"3016","47620"
"3017","54452"
"3018","74882"
"3019","51032"
"3020","34305"
"3021","41609"
"3022","43947"
"3023","29559"
"3024","48316"
"3025","29748"
"3026","41903"
"3027","49825"
"3028","52771"
"3029","64988"
"3030","30164"
"3031","26457"
"3032","26457"
"3033","64594"
"3034","43947"
"3035","29017"
"3036","43788"
"3037","74861"
"3038","76225"
"3039","51570"
"3040","50530"
"3041","43788"
"3042","66859"
"3043","54551"
"3044","43947"
"3045","42168"
"3046","54888"
"3047","29863"
"3048","37684"
"3049","63398"
"3050","59885"
"3051","59236"
"3052","36991"
"3053","56952"
"3054","63777"
"3055","36621"
"3056","74882"
"3057","43947"
"3058","54888"
"3059","43564"
"3060","26939"
"3061","26777"
"3062","59476"
"3063","69003"
"3064","50639"
"3065","41609"
"3066","41624"
"3067","27629"
"3068","38131"
"3069","57042"
